DATASET,MEAN_MSE_TR,STD_MSE_TR,MEAN_MSE_TS,STD_MSE_TS,MEAN_ACCURACY_TR,STD_ACCURACY_TR,MEAN_ACCURACY_TS,STD_ACCURACY_TS,CONVERGENCE,LS
MONKS_2,5.8556802597586656e-06,0.0,7.208674200533982e-06,0.0,1.0,0.0,1.0,0.0,677.0,7.824224519940916
