DATASET,MEAN_MSE_TR,STD_MSE_TR,MEAN_MSE_TS,STD_MSE_TS,MEAN_ACCURACY_TR,STD_ACCURACY_TR,MEAN_ACCURACY_TS,STD_ACCURACY_TS,CONVERGENCE,LS
MONKS_1,0.020336165998643276,0.0,0.04001473163759812,0.0,0.959349593495935,0.0,0.92,0.0,733.0,7.774897680763984
