DATASET,TOT,BACKWARD,LS,DIRECTION
MONKS_1,5055.8506,514.7036999999781,2233.172900000001,13.999099999999988
MONKS_2,3648.7071000000005,362.9901499999892,1603.2583000000006,10.165299999999993
MONKS_3,4149.3912666666665,418.39496666665843,1821.4003000000005,11.659899999999984
