DATASET,MEAN_MSE_TR,STD_MSE_TR,MEAN_MSE_TS,STD_MSE_TS,MEAN_ACCURACY_TR,STD_ACCURACY_TR,MEAN_ACCURACY_TS,STD_ACCURACY_TS,CONVERGENCE,LS
MONKS_1,4.213493245413214e-06,0.0,4.340482243327064e-06,0.0,1.0,0.0,1.0,0.0,32634.0,1.0
