DATASET,MEAN_MSE_TR,STD_MSE_TR,MEAN_MSE_TS,STD_MSE_TS,MEAN_ACCURACY_TR,STD_ACCURACY_TR,MEAN_ACCURACY_TS,STD_ACCURACY_TS,CONVERGENCE,LS
MONKS_2,8.112968919763036e-06,0.0,7.981644636221622e-06,0.0,1.0,0.0,1.0,0.0,14406.0,1.0
