DATASET,TOT,BACKWARD,LS,DIRECTION
MONKS_1,2665.5782999999997,267.57759999999996,1164.8690000000001,7.945200000000017
MONKS_2,1695.4501999999998,169.52320000000006,760.8181000000002,4.8973000000000075
MONKS_3,4319.655733333332,439.2518999999963,1891.8462666666671,12.748033333333378
