DATASET,MEAN_MSE_TR,STD_MSE_TR,MEAN_MSE_TS,STD_MSE_TS,MEAN_ACCURACY_TR,STD_ACCURACY_TR,MEAN_ACCURACY_TS,STD_ACCURACY_TS,CONVERGENCE,LS
MONKS_3,0.012399899020258981,0.0,5.639945114613468e-06,0.0,0.9752066115702479,0.0,1.0,0.0,2786.0,8.245872218234027
