DATASET,MEAN_MSE_TR,STD_MSE_TR,MEAN_MSE_TS,STD_MSE_TS,MEAN_ACCURACY_TR,STD_ACCURACY_TR,MEAN_ACCURACY_TS,STD_ACCURACY_TS,CONVERGENCE,LS
MONKS_2,1.0056119534301545e-05,0.0,6.309187285809007e-06,0.0,1.0,0.0,1.0,0.0,265.0,7.8528301886792455
