DATASET,MEAN_MSE_TR,STD_MSE_TR,MEAN_MSE_TS,STD_MSE_TS,MEAN_ACCURACY_TR,STD_ACCURACY_TR,MEAN_ACCURACY_TS,STD_ACCURACY_TS,CONVERGENCE,LS
MONKS_1,0.012209168592350458,0.0,0.0400107028515083,0.0,0.975609756097561,0.0,0.92,0.0,1045.0,8.104306220095694
