DATASET,MEAN_MSE_TR,STD_MSE_TR,MEAN_MSE_TS,STD_MSE_TS,MEAN_ACCURACY_TR,STD_ACCURACY_TR,MEAN_ACCURACY_TS,STD_ACCURACY_TS,CONVERGENCE,LS
MONKS_1,0.002117878795688988,0.006069915549446105,0.009706094239531015,0.016521764426120533,0.9959349593495934,0.012195121951219513,0.9781902552204178,0.03612641507963234,240.3,6.040121096607541
MONKS_2,0.010626756420838292,0.04149288052574836,0.014304768797954292,0.03665260632568458,0.9789198606271778,0.08303304359791994,0.9698375870069604,0.07384243602400965,149.4,5.18421831461915
MONKS_3,0.009026090490086975,0.034072835373897804,0.01948534728240609,0.031002506056252755,0.9820898244401568,0.0681850878596738,0.9565351894818253,0.06367612171001494,377.96666666666664,6.013899538724543
